mean radius,mean texture,mean perimeter,mean area,mean smoothness,mean compactness,mean concavity,mean concave points,mean symmetry,mean fractal dimension,radius error,texture error,perimeter error,area error,smoothness error,compactness error,concavity error,concave points error,symmetry error,fractal dimension error,worst radius,worst texture,worst perimeter,worst area,worst smoothness,worst compactness,worst concavity,worst concave points,worst symmetry,worst fractal dimension,target
24.826057389344307,27.153047173983083,105.79137480530316,1044.9776847983414,0.12713191103293295,0.23826425897621073,0.34055868581728915,0.1460791317414801,0.23266724208188921,0.08044900973200259,1.4421492403719,1.654631287500508,12.940113796527926,398.04067754590665,0.022179755098663673,0.0520544492889746,0.09372488029909018,0.010328221058989503,0.04413717284081478,0.009171567461318138,14.750947381112578,47.15265323944658,243.47138070659932,2502.3868224622447,0.21582385987984576,0.28477037422923945,0.2758383316093548,0.08523184027293741,0.27767768439956475,0.05569104847023144,-1.0
25.47050708052793,23.14331977519223,112.35733324460739,1109.2099525289184,0.11196745775336037,0.2227746345250578,0.13820667346995869,0.09872577479125996,0.2348643066465805,0.06451727890769371,2.151778610767387,2.12395183913213,2.143819361388254,248.4498541822151,0.014147456529069416,0.012421879770332302,0.08375310472565115,0.019509282809568734,0.056602148006038445,0.006587210625972288,18.928605877195263,18.10179884989527,134.06985282647105,1394.1352770397739,0.11018559274981243,0.9832123483191354,0.2580025084323697,0.20910695839859816,0.3980176915522511,0.16142767826501442,-1.0
11.442948702013345,33.61380103291574,141.54330885457293,404.2820216097003,0.13085162316961324,0.19627394933019104,0.21337188583175837,0.05108798424513365,0.24258087665504907,0.08955367850158558,0.41993047159302777,1.4036512194494404,3.940695959315834,23.039518365796503,0.00870302631353068,0.09329979726332378,0.11187476855982639,0.03847601017838587,0.01921059796454682,0.007094535165631856,27.04040885488893,22.939264528496793,88.66404254521485,1222.7291828610416,0.1417065857860381,0.9984320587940118,0.8665833853657421,0.13538934970679278,0.2724095523880243,0.05827881595148125,-1.0
14.497992083233957,27.968292862605978,124.6862957777095,423.187744855995,0.10360599971663306,0.11315564277225229,0.27258847567237343,0.02228977898463967,0.2838610054566014,0.05978781637528341,0.34623532690195913,1.289964950017445,10.523387136349628,480.70094400160167,0.021858046433940265,0.03952008037689346,0.08566002572112127,0.021899937561013036,0.05748241959470092,0.008703556679828254,33.04612533274416,44.27856079122155,124.87106604085767,988.8308934632059,0.16141857918910568,0.9656203880019087,0.810717634393732,0.2062818503952466,0.6253571866217572,0.11452941685592852,-1.0
19.717221432598762,33.5271676682156,149.13404155565522,1358.6941392570052,0.08370428448185793,0.088135867184377,0.40598604834196217,0.1594122057652085,0.21205680080927003,0.08792100159823446,1.3682561931125226,1.2514251894229869,20.459546976757586,508.686815876612,0.016869783939379355,0.13425252174457206,0.08905870633418492,0.013746030550369711,0.03543839073281978,0.009145470952415784,20.474150369266376,27.692137858142665,142.02280890830295,2185.351188827108,0.08959509758857266,0.997356308141909,0.8486712504190546,0.2495745190240197,0.5201549966521006,0.07978137333160813,-1.0
25.758868700441838,26.86397340981692,109.747901803802,1803.2810224456575,0.13571455005116617,0.224231668825985,0.26107362693599323,0.09017717974112857,0.23526167437165596,0.07762322604644731,2.3015793359483223,2.964520409346021,11.332951999866266,22.376355144715905,0.019839830417543766,0.12999454395707513,0.1133110583749141,0.0310294395925201,0.039522288243879045,0.005173899456340313,26.536486390709637,31.385035738901493,144.04849669955513,3331.061758854444,0.13246274920968198,1.0516186449828082,0.5739825281019486,0.08594387011910248,0.547810404453956,0.08977031508154848,-1.0
17.844729594862642,12.997210814883188,99.51799361343959,811.7208763661189,0.13454984564041,0.09852163569689469,0.11016167327140428,0.1696931920445151,0.20326345374892196,0.08257504596828616,2.460810468738962,1.5005529711596006,12.718902530916402,471.64878671848606,0.02637626955263739,0.06398832659621363,0.11371822759303742,0.0352507411482182,0.04553667318327645,0.004551724186113232,31.470353757653903,48.37255362944791,198.8563548592105,2935.569592508526,0.16304809844216056,0.7084080723642693,0.2732274486038413,0.11668630365892285,0.2464063865170169,0.07649295324563604,-1.0
14.368793644478615,37.72026062252226,107.90859730740928,1682.464674944852,0.13383760905771108,0.2738957840155325,0.05234921421022093,0.05356753932872733,0.26454526523099386,0.06751587554088614,2.666154771933391,1.2742024094704183,17.395346849333396,448.74474862347245,0.014784812981718413,0.07851472491507025,0.05140079802686219,0.02250870980108162,0.008437561442623332,0.0072464502799150145,34.914604209089674,18.467020424629688,124.15362622602058,1108.7923039107072,0.15531662372241434,0.8866047753953303,0.23966986509894056,0.03736908550532503,0.38720203910990536,0.15789164197807226,-1.0
17.41680603999594,37.923122031678076,144.4021172844033,502.38375605601806,0.09689879450248418,0.26253142595322904,0.0454048971031461,0.027134756125920124,0.24290346716171793,0.0881363399175166,0.9333576706098548,2.1092293535627937,2.2905918603465176,455.6833558280375,0.021836049347652767,0.10933724151173535,0.08745976515681121,0.01458118457666813,0.038290962271526674,0.00901598588303804,35.68656029115328,20.578022299809938,200.47598698913345,3068.340010812112,0.2154332997024871,0.5218330094967708,1.169430834947867,0.06844665683803904,0.590031405758873,0.06423186018187989,-1.0
12.516881838383753,34.27927900969184,108.74054872553745,646.0590991006194,0.1410798506374427,0.19315215895797086,0.20387607892847184,0.11180073304048321,0.18174199864740764,0.07968430740481489,0.5965287256057882,1.133537865033406,20.57155809524874,366.28936223444975,0.02792272197661175,0.049502028113989474,0.1388087571506565,0.02469907166015632,0.030316002462060426,0.004726408954892041,33.52129546082499,19.571603597072396,245.870838779705,1953.7807383165746,0.20665068775008508,0.9187890984491834,0.9232066510571908,0.16806357966283364,0.27506943588646654,0.20375057633110655,-1.0
27.84168652251479,34.163784951391065,169.76367200963801,1567.3302971791613,0.1370870801390189,0.102978069067478,0.1666084715102381,0.05100207125957683,0.18423144502842576,0.06896735647285318,2.078331569216997,2.6957444009181297,20.903008802793625,373.8118099698642,0.007979937479058598,0.015122566241526494,0.08455807961001369,0.026429903081208662,0.031535376133788914,0.011877856438129584,19.48228641559642,35.36361616691106,158.03205321714137,2331.7120838705873,0.15193004009279526,0.12097037585671364,0.3976907335955557,0.18329701345795915,0.33800757721728114,0.15863373096845265,-1.0
17.089114107730456,31.613585667468577,158.27525003144592,1406.7432860719855,0.14261805370394853,0.28686806983006247,0.415716497525697,0.1831904219860049,0.20131154867993895,0.05833111948474199,1.0964525922448993,1.718326176786897,15.452992612716073,346.7541019355837,0.026998419300685472,0.1012659422893297,0.050123958876943674,0.011543639065150288,0.06058343631757693,0.001584065887244611,16.987400676556714,25.803714917201926,192.3500627015821,793.823855349274,0.19332362278349674,0.7884837283849662,1.049995554610696,0.2773112698500545,0.45071550319549836,0.1652307238472793,-1.0
16.84130224888992,38.17482682233081,117.96396015740766,1990.9718321344048,0.13201359733762547,0.304272177746465,0.055190255722843404,0.0848648354283249,0.1314263023800581,0.09234222791746621,2.845827721113618,0.3663751285986202,12.14824705537096,470.26424028756094,0.016136137162745107,0.059678019650400434,0.0844806131098743,0.012527850653001014,0.018461335585262414,0.004381410720222274,29.844881640643727,45.85816662457363,159.61565623511967,784.0476845961492,0.15509490953158045,0.46194298723652627,0.4758885025904857,0.14647033814087096,0.5595552012792505,0.18429115503978094,-1.0
23.552945259747876,23.9648639995618,132.22415626391685,993.4130735655872,0.13087296911424634,0.19406532973672883,0.387999702257764,0.02265606555559706,0.28609962575472236,0.07338407837580353,1.4909405744991449,1.9454848278480235,3.9668033044088515,426.9988207290121,0.012831954715174357,0.04548454368921478,0.07957510895158694,0.0061255957924593735,0.06690182043677231,0.0012159127691336044,35.561866574147444,35.45554520385903,97.26191033794615,4164.566476588208,0.15764542355613892,0.4713549086255404,0.2532097984353651,0.05305028678939236,0.5385612847420524,0.11083084758367356,-1.0
12.953006694422957,27.168733142173444,124.79684960141353,1780.076250285615,0.1250734463057299,0.3220572030378585,0.0686604730131709,0.10270899366623393,0.2648881830332387,0.0728103645201505,2.754339604257918,1.1938275024817058,20.320835619431257,356.3738395829338,0.01616343959491282,0.09843337542882463,0.07529130949914718,0.007589657793252705,0.07809201052173366,0.00949894936611794,25.10762951999625,31.657831892924797,146.38008550316482,3679.7564044863525,0.17517861511826535,0.8662556756204445,0.13418930826163328,0.23220911492992477,0.3805208838322674,0.1429181819470001,-1.0
26.749776623358915,15.985553867092833,85.85760398153785,1347.9916004700963,0.13687237164725594,0.23774995798343876,0.1107257160636592,0.11300974362434954,0.19378037751172417,0.07163330335404212,2.0958494029625205,0.3815096112195613,14.48216155918117,513.3219104011575,0.01609529522510412,0.07031837847171027,0.13862945563067663,0.02526109243714858,0.05338735924454049,0.004159285752665473,15.600086664088481,46.53519443066822,127.06979667676745,3736.729534605805,0.18382034271185094,0.4890954611875149,0.15059433692134247,0.1452087364178483,0.4742335583762275,0.10164138387879013,-1.0
16.789309811578516,11.015243718068682,72.71260433223222,2134.3791414892275,0.13476944980752603,0.10869982191885949,0.37918766914999275,0.06827444291468598,0.27912065932057784,0.05170613885048288,0.505782508128999,1.7066354485894975,7.834913704198312,380.0593906207606,0.02201441171323154,0.011920847791884064,0.1409584876853507,0.03750697100329887,0.014050405385033753,0.009366889823723867,18.392320659443726,21.88995384578355,111.30981679279259,3701.8547143584005,0.16563809013209768,0.14840214800876403,0.037881486954148086,0.056129063524140814,0.645967751105229,0.13821806813122867,-1.0
27.731206272336937,38.70432692481376,114.78449675802315,1909.3186975997692,0.08676591279830165,0.15886553166355072,0.21368815468028088,0.10201031421630122,0.2725646077583142,0.09572144314922823,2.5048582592145667,2.219723981707158,8.270087829450732,443.3641062709316,0.008170816185027543,0.055141139907274185,0.07245417026692241,0.028023350908747385,0.020709541457137298,0.0011563582199682677,14.473780419829623,28.450526525998384,232.47986639869836,732.8190002381396,0.17754569125899955,0.63211546712827,0.7615177692583419,0.07924868647985268,0.23713008372213507,0.16633036611884394,-1.0
16.635052696123232,35.322841886394585,164.5654825690192,952.6966295931056,0.1349205708888923,0.21721283946583564,0.29605759616814786,0.18923063317749078,0.23394086858845414,0.05803882735481697,0.6800961002208098,1.253472807025188,11.565613866845789,431.7288427085344,0.0031120417550280556,0.12523699760276416,0.11284657221883367,0.027159502614619586,0.014218532392475208,0.003955536047695318,19.759666074058096,19.524700361995627,118.2787075285703,4196.829866231176,0.11605090443864058,0.18632814409815535,0.22637236449318118,0.17031952226422978,0.5569268798496699,0.19692480802404153,-1.0
24.20949376592224,13.151938258162392,78.59887309880078,2495.2310793320876,0.11985858170974314,0.3318355866749033,0.14397642915725578,0.07353352661592688,0.2610231735637568,0.05123528272735717,2.7324502241024757,2.495453655031951,10.32300531809907,124.46363242728613,0.014540881210489336,0.11957956012029379,0.08232416508570925,0.03370689062564226,0.02336998604626572,0.005167366620692676,15.53657763057532,26.95955094584039,179.03180464252017,3421.2595161588715,0.11083814943800405,0.3103305359717729,0.3760967914187154,0.038766342193827685,0.19360610831564987,0.18465440795089158,-1.0
13.89848979717156,19.659895673316335,118.23519766742695,2090.049684674882,0.11556042446774076,0.2873299678675989,0.03272857236720075,0.02835637649458816,0.20519356505475683,0.09096492615904311,2.0122701261163636,2.339510165412823,4.059563068463568,242.04891138579393,0.013998772345458179,0.04817753875604078,0.06271584313002401,0.014275162274408212,0.018449447827767446,0.003877087057407004,33.03843361492979,41.097739520204144,230.84567022891395,726.4580558718974,0.1666116701775585,0.9323977013276604,0.6920173430313208,0.10180794913236936,0.5460972729866919,0.08249135489364716,-1.0
16.581101628465817,16.515837910796357,88.68809336847649,1648.8819498813968,0.10626843115475007,0.16901138319356696,0.40883985664746236,0.1058106626215366,0.29308168234934073,0.09200447243515386,0.4139694739835874,0.9109144366817488,9.084692377926745,61.166025816044595,0.02396476668049125,0.020897744019521908,0.13030193008423568,0.022890068403552427,0.008034356906028377,0.003710866600068854,29.74170777240605,21.565174681520844,121.95151913312863,1424.5779199987705,0.1347129339193558,0.9358756751638385,1.146990519208726,0.031311911043582004,0.31056926422123465,0.07810240831242769,-1.0
27.60499902716376,13.801909952242148,160.99014763824258,2217.771075054183,0.11369377483534446,0.19195673229194474,0.3856940256395376,0.12920632424718825,0.1396877689348638,0.08128038242887158,1.5106975974584695,1.7114821001420477,2.1024668116878575,379.72240922635496,0.0207380837393659,0.042774630125471266,0.13587026651662895,0.02979831142383086,0.050152850192199415,0.009555438935326595,31.900793075222836,46.19422019954071,248.65657335107204,2013.4170128413625,0.15933940349335785,1.0128612099198095,0.11282671962722789,0.21282889102787061,0.5073625127381045,0.12507110276926792,-1.0
12.172615506717419,13.579087697976126,160.47937108595542,2291.2140212476106,0.12770941234917885,0.344718172722716,0.40814648805518594,0.09709686899591019,0.3030116580549253,0.07131282681321402,2.6014863669008808,3.121758824784154,19.357293041367093,266.0909878584906,0.026949485549054564,0.1045219665852157,0.0981589684374607,0.02536575505042206,0.07246753875799872,0.009172593491111608,22.180370517433634,26.092176196659608,95.16218348719504,2470.74943853851,0.10510776211148087,0.16246972294754505,0.673508061326356,0.21134609097127863,0.6379460393227485,0.20631511929844104,-1.0
16.83436160160085,13.295613588003725,99.9199337999902,643.296481393,0.08593995625808631,0.1413769146336809,0.21828223347376435,0.18652738893223927,0.3000131126976898,0.05635254136519569,0.5421068800709631,1.4938220968494416,19.75922325521662,92.0700032321888,0.011738898353469272,0.05781180799105636,0.022102364504968677,0.025482408560330717,0.07744544350972499,0.007052174185993371,24.608937746643264,31.322805792061594,183.26156880667872,1824.672151382265,0.21402687824919497,0.07716939931298547,1.1659138708364138,0.1929546064922058,0.3660477840030737,0.1728589427268738,-1.0
